cluster_id,profile_file,row_in_file,radius_deg,radius_arcsec,pm_disp_p02_masyr,pm_disp_p16_masyr,pm_disp_p50_masyr,pm_disp_p84_masyr,pm_disp_p98_masyr,pm_rot_p02_masyr,pm_rot_p16_masyr,pm_rot_p50_masyr,pm_rot_p84_masyr,pm_rot_p98_masyr,pm_rot_aux_masyr
NGC6254,profiles/NGC_6254_M_10.txt,39,0.126667,456.0012,0.126196,0.131283,0.136561,0.141878,0.145974,-0.000188999,0.00738906,0.0153746,0.0237006,0.0318483,0.0142935
NGC6254,profiles/NGC_6254_M_10.txt,40,0.13,468.0,0.124952,0.13006,0.135506,0.140874,0.145294,-0.000990094,0.00681012,0.0148346,0.0233939,0.0318951,0.0140358
NGC6254,profiles/NGC_6254_M_10.txt,41,0.133333,479.9988,0.12363,0.128649,0.134523,0.140145,0.144745,-0.00205755,0.00614664,0.0143989,0.0231522,0.0318024,0.0137847
NGC6254,profiles/NGC_6254_M_10.txt,42,0.136667,492.0012,0.12225,0.127362,0.133525,0.139454,0.144297,-0.00292662,0.0055155,0.013913,0.022934,0.0316968,0.01354
NGC6254,profiles/NGC_6254_M_10.txt,43,0.14,504.00000000000006,0.120354,0.126053,0.13259,0.138734,0.143813,-0.00378146,0.00471638,0.0134401,0.022633,0.0317611,0.0133018
NGC6254,profiles/NGC_6254_M_10.txt,44,0.143333,515.9988,0.118994,0.124773,0.131469,0.138016,0.143269,-0.00446092,0.00409864,0.013092,0.0224583,0.0315001,0.0130699
NGC6254,profiles/NGC_6254_M_10.txt,45,0.146667,528.0011999999999,0.117666,0.123412,0.130285,0.137246,0.142384,-0.00529447,0.00350945,0.0124913,0.022124,0.0313359,0.0128443
NGC6254,profiles/NGC_6254_M_10.txt,46,0.15,540.0,0.11625,0.122104,0.12909,0.136222,0.1415,-0.00599285,0.00283094,0.0120065,0.0217857,0.0313324,0.0126248
NGC6254,profiles/NGC_6254_M_10.txt,47,0.153333,551.9988,0.115102,0.120637,0.127837,0.135202,0.140719,-0.00679493,0.00219222,0.0115756,0.0214205,0.0309539,0.0124113
NGC6254,profiles/NGC_6254_M_10.txt,48,0.156667,564.0012,0.113895,0.119303,0.126508,0.13411,0.139694,-0.00744086,0.00144359,0.0110703,0.021121,0.0306828,0.0122037
NGC6254,profiles/NGC_6254_M_10.txt,49,0.16,576.0,0.112465,0.117995,0.125199,0.132849,0.138878,-0.00811981,0.000765009,0.0105514,0.0207358,0.0304095,0.0120018
NGC6254,profiles/NGC_6254_M_10.txt,50,0.163333,587.9988000000001,0.111164,0.116617,0.123879,0.131511,0.137586,-0.00904099,4.93577e-05,0.00991839,0.0203456,0.0302243,0.0118054
NGC6254,profiles/NGC_6254_M_10.txt,51,0.166667,600.0012,0.109614,0.115313,0.122528,0.130186,0.136282,-0.00961428,-0.000543065,0.00939176,0.019902,0.0297783,0.0116144
NGC6254,profiles/NGC_6254_M_10.txt,52,0.17,612.0,0.108297,0.113904,0.121085,0.128648,0.135114,-0.0102617,-0.00111463,0.00881487,0.0193573,0.0287231,0.0114287
NGC6254,profiles/NGC_6254_M_10.txt,53,0.173333,623.9988,0.106843,0.112523,0.119609,0.127182,0.133688,-0.0106234,-0.00158596,0.00816317,0.0187095,0.028116,0.011248
NGC6254,profiles/NGC_6254_M_10.txt,54,0.176667,636.0011999999999,0.105278,0.111185,0.118103,0.125682,0.132407,-0.0110327,-0.00203417,0.00759259,0.0183064,0.0279267,0.0110722
NGC6254,profiles/NGC_6254_M_10.txt,55,0.18,648.0,0.103675,0.109635,0.116661,0.124211,0.131293,-0.0114709,-0.00254187,0.00704036,0.0177799,0.0274056,0.0109012
NGC6254,profiles/NGC_6254_M_10.txt,56,0.183333,659.9988,0.102088,0.108105,0.115044,0.122753,0.130078,-0.0120407,-0.00309782,0.00653934,0.0171784,0.0271585,0.0107348
NGC6254,profiles/NGC_6254_M_10.txt,57,0.186667,672.0012,0.100618,0.10663,0.113453,0.121438,0.128655,-0.0126514,-0.00350659,0.00611018,0.0165638,0.0263821,0.0105728
NGC6254,profiles/NGC_6254_M_10.txt,58,0.19,684.0,0.0989921,0.105063,0.111789,0.11996,0.127429,-0.0135091,-0.00410123,0.0055714,0.0158269,0.0256178,0.0104152
NGC6254,profiles/NGC_6254_M_10.txt,59,0.193333,695.9988000000001,0.0974821,0.103457,0.110169,0.118507,0.126125,-0.0141315,-0.00464368,0.00502627,0.0153799,0.024997,0.0102617
NGC6254,profiles/NGC_6254_M_10.txt,60,0.196667,708.0012,0.0953608,0.101696,0.10852,0.11715,0.124894,-0.0149831,-0.00553285,0.00449155,0.0151785,0.0247568,0.0101123
NGC6254,profiles/NGC_6254_M_10.txt,61,0.2,720.0,0.0933168,0.0999513,0.106984,0.115817,0.123797,-0.0158885,-0.00616813,0.00401912,0.0149271,0.0241425,0.00996672
NGC6254,profiles/NGC_6254_M_10.txt,62,0.203333,731.9988000000001,0.091517,0.0981832,0.105338,0.114556,0.123005,-0.0167558,-0.00703359,0.00356228,0.0146944,0.0236212,0.00982494
NGC6254,profiles/NGC_6254_M_10.txt,63,0.206667,744.0011999999999,0.0893096,0.0963341,0.103785,0.113424,0.122107,-0.0175599,-0.00770489,0.00320139,0.0144992,0.0235653,0.0096868
NGC6254,profiles/NGC_6254_M_10.txt,64,0.21,756.0,0.0874087,0.0943911,0.102291,0.112263,0.121379,-0.0184113,-0.00851575,0.00273979,0.0142622,0.0236935,0.00955218
NGC6254,profiles/NGC_6254_M_10.txt,65,0.213333,767.9988,0.0855063,0.092502,0.100856,0.11113,0.12065,-0.019659,-0.00942964,0.00226538,0.0141115,0.0238459,0.00942096
NGC6254,profiles/NGC_6254_M_10.txt,66,0.216667,780.0012,0.0830121,0.090656,0.0994342,0.11008,0.120344,-0.0208154,-0.0102978,0.00177037,0.0139905,0.0242899,0.00929302
NGC6254,profiles/NGC_6254_M_10.txt,67,0.22,792.0,0.0807722,0.0886264,0.0980089,0.109156,0.119906,-0.0225341,-0.0113359,0.00134313,0.0139635,0.0246701,0.00916827
NGC6254,profiles/NGC_6254_M_10.txt,68,0.223333,803.9988,0.0785656,0.0867596,0.0966832,0.108147,0.119377,-0.0238641,-0.0121836,0.000918162,0.0139098,0.0250709,0.00904659
NGC6254,profiles/NGC_6254_M_10.txt,69,0.226667,816.0012,0.076272,0.0848952,0.095462,0.107194,0.118919,-0.0252513,-0.0130757,0.0004536,0.0137039,0.0252656,0.00892788
NGC6254,profiles/NGC_6254_M_10.txt,70,0.23,828.0,0.0739879,0.0829919,0.0943743,0.106197,0.118637,-0.0267335,-0.01401,6.45162e-07,0.013797,0.0256291,0.00881205
NGC6254,profiles/NGC_6254_M_10.txt,71,0.233333,839.9988000000001,0.0716953,0.0810386,0.0931253,0.105333,0.118448,-0.0282445,-0.0147708,-0.000378116,0.0137829,0.0265313,0.00869899
NGC6254,profiles/NGC_6254_M_10.txt,72,0.236667,852.0011999999999,0.0697724,0.0792856,0.0919974,0.104487,0.118273,-0.0295016,-0.015574,-0.000814172,0.0138312,0.0272583,0.00858863
NGC6254,profiles/NGC_6254_M_10.txt,73,0.24,864.0,0.0674663,0.0775007,0.0908621,0.103701,0.11747,-0.0309463,-0.0164926,-0.00114627,0.0140194,0.0276406,0.00848086
NGC6254,profiles/NGC_6254_M_10.txt,74,0.243333,875.9988,0.0654319,0.0758481,0.089717,0.103205,0.117186,-0.0321794,-0.0176068,-0.00157112,0.0142045,0.0281844,0.00837562
NGC6254,profiles/NGC_6254_M_10.txt,75,0.246667,888.0012,0.0635193,0.0741913,0.0885838,0.102539,0.117056,-0.0337097,-0.0184387,-0.0018612,0.014398,0.0289168,0.00827281
NGC6254,profiles/NGC_6254_M_10.txt,76,0.25,900.0,0.0610825,0.0726229,0.0874791,0.101943,0.117003,-0.0351428,-0.0193151,-0.00211001,0.0145565,0.0296121,0.00817236
NGC6254,profiles/NGC_6254_M_10.txt,77,0.253333,911.9988,0.0593095,0.0711651,0.0864546,0.10152,0.116836,-0.0363755,-0.0201685,-0.00246452,0.0147202,0.0300883,0.00807419
NGC6254,profiles/NGC_6254_M_10.txt,78,0.256667,924.0012,0.0572588,0.0696687,0.0855415,0.101099,0.116702,-0.037411,-0.0208537,-0.00277273,0.0148133,0.0306695,0.00797824
NGC6254,profiles/NGC_6254_M_10.txt,79,0.26,936.0,0.0557691,0.0683595,0.084855,0.100683,0.116601,-0.0386998,-0.0214209,-0.00304204,0.0151432,0.0312766,0.00788443
NGC6254,profiles/NGC_6254_M_10.txt,80,0.263333,947.9988,0.0541777,0.0673161,0.0840739,0.100196,0.116496,-0.0397384,-0.0220311,-0.00322139,0.0152171,0.0318383,0.00779269
NGC6254,profiles/NGC_6254_M_10.txt,81,0.266667,960.0012,0.0527622,0.0662367,0.0833899,0.0999482,0.116355,-0.0404992,-0.0225242,-0.0034735,0.0152005,0.0322621,0.00770297
NGC6254,profiles/NGC_6254_M_10.txt,82,0.27,972.0,0.0515684,0.0653762,0.0827989,0.099652,0.116194,-0.0411453,-0.0229969,-0.00358463,0.0153283,0.0326057,0.0076152
NGC6254,profiles/NGC_6254_M_10.txt,83,0.273333,983.9988,0.0505603,0.0646305,0.0823471,0.0994646,0.116096,-0.0417109,-0.0235277,-0.00374924,0.0155126,0.0328647,0.00752932
NGC6254,profiles/NGC_6254_M_10.txt,84,0.276667,996.0012,0.0497959,0.063975,0.0819315,0.0993401,0.116077,-0.0422313,-0.0237964,-0.00389731,0.0155597,0.0331209,0.00744527
NGC6254,profiles/NGC_6254_M_10.txt,85,0.28,1008.0,0.0493037,0.0635325,0.0815998,0.0992274,0.116051,-0.0425947,-0.0240393,-0.00394787,0.0156463,0.0333346,0.007363
NGC6254,profiles/NGC_6254_M_10.txt,86,0.283333,1019.9988,0.0490121,0.0632316,0.0814181,0.0991912,0.11605,-0.0428191,-0.0241753,-0.00403425,0.0156895,0.0334973,0.00728246
NGC6254,profiles/NGC_6254_M_10.txt,87,0.286667,1032.0012,0.0488912,0.0631023,0.0813491,0.0991567,0.11605,-0.0429259,-0.0242475,-0.00406128,0.01573,0.0335651,0.00720359
NGC6254,profiles/NGC_6254_M_10.txt,88,0.29,1044.0,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00712634
NGC6254,profiles/NGC_6254_M_10.txt,89,0.293333,1055.9988,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00705067
NGC6254,profiles/NGC_6254_M_10.txt,90,0.296667,1068.0012000000002,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00697654
NGC6254,profiles/NGC_6254_M_10.txt,91,0.3,1080.0,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00690389
NGC6254,profiles/NGC_6254_M_10.txt,92,0.303333,1091.9988,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00683269
NGC6254,profiles/NGC_6254_M_10.txt,93,0.306667,1104.0012000000002,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00676289
NGC6254,profiles/NGC_6254_M_10.txt,94,0.31,1116.0,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00669446
NGC6254,profiles/NGC_6254_M_10.txt,95,0.313333,1127.9987999999998,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00662735
NGC6254,profiles/NGC_6254_M_10.txt,96,0.316667,1140.0012,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00656153
NGC6254,profiles/NGC_6254_M_10.txt,97,0.32,1152.0,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00649697
NGC6254,profiles/NGC_6254_M_10.txt,98,0.323333,1163.9987999999998,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00643363
NGC6254,profiles/NGC_6254_M_10.txt,99,0.326667,1176.0012,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00637147
NGC6254,profiles/NGC_6254_M_10.txt,100,0.33,1188.0,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.00631047
NGC6254,profiles/NGC_6254_M_10.txt,101,0.333333,1199.9988,0.0488881,0.0630988,0.0813477,0.0991552,0.11605,-0.0429291,-0.0242493,-0.00406301,0.01573,0.0335669,0.0062506
NGC6304,profiles/NGC_6304.txt,1,0.0,0.0,0.135725,0.15379,0.176994,0.211787,0.259418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NGC6304,profiles/NGC_6304.txt,2,0.000833333,2.9999988,0.135466,0.153276,0.17587,0.20895,0.254258,-0.00160313,-0.000648365,0.000374208,0.00139451,0.00246973,-0.000435087
NGC6304,profiles/NGC_6304.txt,3,0.00166667,6.000012,0.135462,0.152664,0.174394,0.206143,0.249202,-0.00320315,-0.00129562,0.000746176,0.00278462,0.00493261,-0.00086592
NGC6304,profiles/NGC_6304.txt,4,0.0025,9.0,0.135152,0.152112,0.173216,0.20302,0.24404,-0.00479698,-0.00194064,0.00111367,0.00416753,0.00738176,-0.00128838
NGC6304,profiles/NGC_6304.txt,5,0.00333333,11.999988,0.135059,0.15159,0.17194,0.200125,0.238849,-0.00638151,-0.00258223,0.00147443,0.0055354,0.00981033,-0.00169862
NGC6304,profiles/NGC_6304.txt,6,0.00416667,15.000012,0.134966,0.151025,0.170761,0.197479,0.234142,-0.00795364,-0.00322171,0.00183447,0.00688213,0.0122114,-0.00209315
NGC6304,profiles/NGC_6304.txt,7,0.005,18.0,0.134632,0.150471,0.169557,0.195032,0.229148,-0.00951027,-0.00385677,0.00218764,0.00820681,0.0145782,-0.00246898
NGC6304,profiles/NGC_6304.txt,8,0.00583333,20.999988,0.134272,0.149938,0.168082,0.192465,0.224418,-0.0110483,-0.00448828,0.00252393,0.00950493,0.0169035,-0.00282362
NGC6304,profiles/NGC_6304.txt,9,0.00666667,24.000012,0.133956,0.149352,0.1667,0.189969,0.219371,-0.0125646,-0.00511634,0.00284001,0.0107886,0.0191654,-0.00315512
NGC6304,profiles/NGC_6304.txt,10,0.0075,27.0,0.133744,0.148419,0.165538,0.187416,0.2143,-0.0140562,-0.00573917,0.0031277,0.0120532,0.0213848,-0.00346213
NGC6304,profiles/NGC_6304.txt,11,0.00833333,29.999988,0.133424,0.147593,0.164268,0.185116,0.209507,-0.0155198,-0.00635488,0.00342888,0.0132315,0.02353,-0.0037438
NGC6304,profiles/NGC_6304.txt,12,0.00916667,33.000012,0.133033,0.146656,0.162904,0.182675,0.205509,-0.0169516,-0.00696044,0.00370779,0.0143835,0.0256522,-0.0039998
NGC6304,profiles/NGC_6304.txt,13,0.01,36.0,0.132849,0.145877,0.161496,0.180496,0.201503,-0.0183489,-0.00755911,0.00395322,0.0155159,0.0276745,-0.00423023
NGC6304,profiles/NGC_6304.txt,14,0.0108333,38.999880000000005,0.132352,0.144697,0.160085,0.178605,0.197339,-0.0197088,-0.00814906,0.00416346,0.016638,0.0296091,-0.00443559
NGC6304,profiles/NGC_6304.txt,15,0.0116667,42.00012,0.131951,0.143742,0.158829,0.176279,0.194148,-0.021028,-0.0087386,0.00435142,0.0175875,0.0314534,-0.00461668
NGC6304,profiles/NGC_6304.txt,16,0.0125,45.0,0.131473,0.142779,0.157432,0.174025,0.190945,-0.0223032,-0.00932183,0.00455733,0.0185264,0.0331927,-0.00477455
NGC6304,profiles/NGC_6304.txt,17,0.0133333,47.99988,0.130717,0.14185,0.15595,0.172272,0.187772,-0.0235304,-0.0098566,0.00466826,0.019401,0.0348514,-0.00491045
NGC6304,profiles/NGC_6304.txt,18,0.0141667,51.00012,0.130355,0.14101,0.154382,0.170483,0.184979,-0.0246063,-0.0103867,0.0048265,0.0201324,0.0363908,-0.00502574
NGC6304,profiles/NGC_6304.txt,19,0.015,54.0,0.129345,0.14004,0.152993,0.168592,0.181986,-0.0258259,-0.0109033,0.00499406,0.0209128,0.0378141,-0.00512186
NGC6304,profiles/NGC_6304.txt,20,0.0158333,56.999880000000005,0.128027,0.139221,0.151529,0.166898,0.179663,-0.0268312,-0.0114275,0.00506465,0.0215841,0.039109,-0.0052003
NGC6304,profiles/NGC_6304.txt,21,0.0166667,60.00012,0.127193,0.138174,0.150097,0.16521,0.177272,-0.0277669,-0.011932,0.00505451,0.0221811,0.0402727,-0.00526253
NGC6304,profiles/NGC_6304.txt,22,0.0175,63.00000000000001,0.126461,0.137135,0.148778,0.163658,0.175225,-0.028869,-0.0123116,0.00496757,0.0227611,0.0413074,-0.00531
NGC6304,profiles/NGC_6304.txt,23,0.0183333,65.99988,0.125123,0.13626,0.147669,0.162143,0.173373,-0.0299002,-0.01275,0.0048952,0.0231881,0.0421934,-0.00534411
NGC6304,profiles/NGC_6304.txt,24,0.0191667,69.00012,0.123873,0.135242,0.14653,0.160684,0.171971,-0.0309655,-0.0131605,0.00481945,0.0235572,0.0429277,-0.0053662
NGC6304,profiles/NGC_6304.txt,25,0.02,72.0,0.122943,0.134135,0.145388,0.159153,0.170486,-0.0318805,-0.0135372,0.00458751,0.023844,0.0435041,-0.00537752
NGC6304,profiles/NGC_6304.txt,26,0.0208333,74.99987999999999,0.122247,0.133204,0.144234,0.157616,0.168668,-0.0327476,-0.0140083,0.00438981,0.023986,0.0439159,-0.00537925
NGC6304,profiles/NGC_6304.txt,27,0.0216667,78.00012,0.12173,0.13239,0.143086,0.156203,0.167379,-0.033579,-0.0143807,0.00409251,0.0238941,0.0441561,-0.00537248
NGC6304,profiles/NGC_6304.txt,28,0.0225,81.0,0.121298,0.131551,0.141911,0.154855,0.166024,-0.0343407,-0.0148278,0.00388905,0.0238182,0.0442186,-0.0053582
NGC6304,profiles/NGC_6304.txt,29,0.0233333,83.99988,0.120664,0.130808,0.140895,0.153626,0.164674,-0.0347457,-0.0152014,0.00361069,0.0235437,0.0441047,-0.00533734
NGC6304,profiles/NGC_6304.txt,30,0.0241667,87.00012,0.119892,0.129993,0.139756,0.152266,0.163595,-0.0351274,-0.015761,0.00318749,0.0232106,0.0438783,-0.00531074
NGC6304,profiles/NGC_6304.txt,31,0.025,90.0,0.119346,0.129064,0.138773,0.150909,0.162408,-0.0354755,-0.0161597,0.0027294,0.0228182,0.0434235,-0.00527914
NGC6304,profiles/NGC_6304.txt,32,0.0258333,92.99988,0.118762,0.128205,0.13766,0.149661,0.160768,-0.0356767,-0.0164684,0.00231865,0.0223129,0.0427793,-0.00524323
NGC6304,profiles/NGC_6304.txt,33,0.0266667,96.00012,0.118289,0.12725,0.136664,0.148382,0.159242,-0.035823,-0.0168442,0.00182998,0.0217671,0.04203,-0.00520363
NGC6304,profiles/NGC_6304.txt,34,0.0275,99.0,0.117651,0.12642,0.135638,0.147135,0.157922,-0.035917,-0.0174385,0.00134679,0.0209255,0.0413939,-0.00516088
NGC6304,profiles/NGC_6304.txt,35,0.0283333,101.99988,0.117108,0.125502,0.134594,0.145907,0.156816,-0.0362617,-0.0177096,0.000742933,0.0203118,0.0400874,-0.00511549
NGC6304,profiles/NGC_6304.txt,36,0.0291667,105.00012,0.11647,0.124573,0.133561,0.14483,0.155451,-0.0364283,-0.018262,0.00010894,0.0192852,0.0389715,-0.00506788
NGC6304,profiles/NGC_6304.txt,37,0.03,108.0,0.115841,0.123785,0.132617,0.143752,0.153969,-0.0365376,-0.0188533,-0.000453878,0.0184761,0.037851,-0.00501846
NGC6304,profiles/NGC_6304.txt,38,0.0308333,110.99988,0.115069,0.122876,0.131691,0.142556,0.152487,-0.0368076,-0.0190945,-0.00124562,0.0177005,0.0367808,-0.00496755
NGC6304,profiles/NGC_6304.txt,39,0.0316667,114.00012,0.114475,0.122083,0.130721,0.141296,0.15118,-0.0372479,-0.0194043,-0.00204332,0.0169022,0.0361158,-0.00491548
NGC6304,profiles/NGC_6304.txt,40,0.0325,117.0,0.113891,0.121357,0.129804,0.140036,0.150029,-0.0371816,-0.0201353,-0.00279298,0.0159595,0.0349934,-0.00486251
NGC6304,profiles/NGC_6304.txt,41,0.0333333,119.99988,0.113309,0.120521,0.128893,0.138832,0.148992,-0.0372269,-0.0204586,-0.00349512,0.0150122,0.0330696,-0.00480888
NGC6304,profiles/NGC_6304.txt,42,0.0341667,123.00012,0.112666,0.119679,0.128045,0.137685,0.14784,-0.0371507,-0.0206964,-0.0042961,0.0139919,0.0314315,-0.00475479
NGC6304,profiles/NGC_6304.txt,43,0.035,126.0,0.111958,0.118881,0.127253,0.136648,0.146795,-0.0374724,-0.0211859,-0.00485328,0.0129928,0.0305642,-0.00470043
NGC6304,profiles/NGC_6304.txt,44,0.0358333,128.99988,0.111364,0.118037,0.12647,0.135652,0.145635,-0.0376089,-0.0217564,-0.00570976,0.0119722,0.0297015,-0.00464597
NGC6304,profiles/NGC_6304.txt,45,0.0366667,132.00012,0.110514,0.11723,0.125616,0.134533,0.144565,-0.0374583,-0.0221268,-0.00633524,0.010821,0.0288801,-0.00459154
NGC6304,profiles/NGC_6304.txt,46,0.0375,135.0,0.10985,0.116427,0.124699,0.133457,0.143435,-0.0377248,-0.0226063,-0.00715866,0.0098008,0.0276351,-0.00453725
NGC6304,profiles/NGC_6304.txt,47,0.0383333,137.99988,0.109045,0.115501,0.123836,0.132504,0.142236,-0.0381724,-0.023122,-0.00812618,0.00878144,0.0262828,-0.00448322
NGC6304,profiles/NGC_6304.txt,48,0.0391667,141.00011999999998,0.10835,0.114564,0.123,0.131563,0.140741,-0.0390002,-0.023589,-0.00885503,0.007707,0.0250071,-0.00442954
NGC6304,profiles/NGC_6304.txt,49,0.04,144.0,0.107208,0.113842,0.122127,0.130678,0.139392,-0.039301,-0.0242504,-0.00966793,0.00664571,0.0240762,-0.00437628
NGC6304,profiles/NGC_6304.txt,50,0.0408333,146.99988000000002,0.106619,0.113177,0.121341,0.129677,0.138539,-0.0401781,-0.024904,-0.0103177,0.00527322,0.0228496,-0.00432351
NGC6304,profiles/NGC_6304.txt,51,0.0416667,150.00012,0.105956,0.112393,0.120576,0.128845,0.137608,-0.0408874,-0.0256712,-0.0113859,0.00441531,0.021572,-0.00427129
NGC6304,profiles/NGC_6304.txt,52,0.0425,153.0,0.104933,0.111592,0.119757,0.128077,0.136702,-0.0416124,-0.0264728,-0.0122222,0.00349632,0.0205162,-0.00421965
NGC6304,profiles/NGC_6304.txt,53,0.0433333,155.99988,0.104097,0.110845,0.119005,0.127306,0.135761,-0.0419496,-0.0271404,-0.0130503,0.00233658,0.0184847,-0.00416865
NGC6304,profiles/NGC_6304.txt,54,0.0441667,159.00012,0.10314,0.110222,0.118407,0.126581,0.135159,-0.0421147,-0.0281017,-0.0138842,0.00160328,0.0175827,-0.00411832
NGC6304,profiles/NGC_6304.txt,55,0.045,162.0,0.10219,0.109484,0.117716,0.12574,0.134261,-0.0427954,-0.0293303,-0.0149267,0.00111234,0.016496,-0.00406867
NGC6304,profiles/NGC_6304.txt,56,0.0458333,164.99988,0.101437,0.108789,0.117007,0.125006,0.133225,-0.0434187,-0.0304726,-0.0157919,0.000349814,0.0162784,-0.00401974
NGC6304,profiles/NGC_6304.txt,57,0.0466667,168.00011999999998,0.100638,0.10795,0.116265,0.124294,0.132531,-0.0447908,-0.0317462,-0.016498,-0.000100835,0.0154708,-0.00397153
NGC6304,profiles/NGC_6304.txt,58,0.0475,171.0,0.100011,0.107207,0.115698,0.123773,0.131998,-0.0459476,-0.032747,-0.0174499,-0.000636856,0.0148327,-0.00392407
NGC6304,profiles/NGC_6304.txt,59,0.0483333,173.99988000000002,0.0994097,0.106568,0.115068,0.123099,0.131737,-0.0469982,-0.0339619,-0.0182004,-0.00105592,0.014465,-0.00387735
NGC6304,profiles/NGC_6304.txt,60,0.0491667,177.00012,0.0984986,0.105767,0.114466,0.12253,0.13136,-0.0485804,-0.035087,-0.019171,-0.00146665,0.0143272,-0.00383139
NGC6304,profiles/NGC_6304.txt,61,0.05,180.0,0.0976443,0.105032,0.11388,0.122119,0.131148,-0.0501111,-0.0360928,-0.0199461,-0.00199232,0.0144082,-0.00378618
NGC6304,profiles/NGC_6304.txt,62,0.0508333,182.99988,0.0965889,0.104424,0.113357,0.121662,0.1309,-0.0516248,-0.0373078,-0.0207266,-0.00275641,0.0144815,-0.00374173
NGC6304,profiles/NGC_6304.txt,63,0.0516667,186.00012,0.0958915,0.103842,0.112749,0.121177,0.13071,-0.052918,-0.0382655,-0.0215811,-0.00344952,0.0147598,-0.00369803
NGC6304,profiles/NGC_6304.txt,64,0.0525,189.0,0.0950837,0.10316,0.112269,0.120797,0.1305,-0.0548276,-0.039393,-0.0224269,-0.00374788,0.0146249,-0.00365509
NGC6304,profiles/NGC_6304.txt,65,0.0533333,191.99988,0.0943183,0.102422,0.111822,0.120393,0.130273,-0.0561397,-0.0405076,-0.0233282,-0.00419873,0.0146733,-0.00361289
NGC6304,profiles/NGC_6304.txt,66,0.0541667,195.00012,0.0936291,0.101791,0.11134,0.119958,0.130184,-0.0579815,-0.0417059,-0.0240925,-0.00439655,0.0148597,-0.00357143
NGC6304,profiles/NGC_6304.txt,67,0.055,198.0,0.0928542,0.101203,0.110859,0.119609,0.129927,-0.0599252,-0.0428575,-0.0247171,-0.0045871,0.014786,-0.00353071
NGC6304,profiles/NGC_6304.txt,68,0.0558333,200.99988,0.0921928,0.100635,0.110371,0.119264,0.129793,-0.0614268,-0.0439342,-0.0254387,-0.00496317,0.0151581,-0.00349071
NGC6304,profiles/NGC_6304.txt,69,0.0566667,204.00012,0.0913798,0.10011,0.109938,0.119073,0.129674,-0.0629585,-0.0450015,-0.0261356,-0.00529911,0.0154217,-0.00345142
NGC6304,profiles/NGC_6304.txt,70,0.0575,207.0,0.090772,0.0995158,0.109574,0.118957,0.129572,-0.0645428,-0.0459884,-0.0267575,-0.00568943,0.0156026,-0.00341284
NGC6304,profiles/NGC_6304.txt,71,0.0583333,209.99988,0.0903223,0.0989855,0.109173,0.118745,0.129431,-0.0658505,-0.0470343,-0.0272925,-0.00581274,0.016149,-0.00337495
NGC6304,profiles/NGC_6304.txt,72,0.0591667,213.00012,0.0897547,0.0985337,0.108762,0.118505,0.129247,-0.0674661,-0.0479601,-0.0275956,-0.00595511,0.0163848,-0.00333774
NGC6304,profiles/NGC_6304.txt,73,0.06,216.0,0.0892027,0.0981115,0.10851,0.11841,0.129182,-0.0688025,-0.0488314,-0.0281057,-0.00609481,0.0166978,-0.00330121
NGC6304,profiles/NGC_6304.txt,74,0.0608333,218.99988,0.0887563,0.0977463,0.108191,0.118266,0.129034,-0.0700265,-0.0496943,-0.028602,-0.0062225,0.0170799,-0.00326533
NGC6304,profiles/NGC_6304.txt,75,0.0616667,222.00012,0.0882916,0.0973055,0.107888,0.118145,0.128995,-0.071133,-0.0505565,-0.0290482,-0.00637164,0.0173935,-0.00323011
NGC6304,profiles/NGC_6304.txt,76,0.0625,225.0,0.0878992,0.097047,0.107625,0.11806,0.128987,-0.0721328,-0.0511962,-0.0294335,-0.00640638,0.0177386,-0.00319552
